cleaned_smiles,Rift Valley fever virus,Herpes simplex virus,Yellow fever virus,Norovirus,JC polyomavirus,Varicella zoster virus,Human papilloma virus,Adenovirus,Hepatitis virus,Xenotropic murine leukemia virus-related virus,Rhinovirus,Epstein Barr virus,Chikungunya virus,Lassa virus,Ebola virus,Rabies virus,Zika virus,T-lymphotropic virus,West Nile virus,polyomavirus,Ross River virus,Marburg virus,Poliovirus,Kaposi's sarcoma-associated herpesvirus,Crimean-Congo hemorrhagic fever virus,Parainfluenza virus,Japanese encephalitis virus,Sindbis virus,Vaccinia virus,BK virus,Coronavirus,Rubella virus,Enterovirus,Influenza,Filovirus,Human immunodeficiency virus,Dengue virus,Cytomegalovirus,Respiratory syncytial virus
C[C@@H]1CC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3cc(-c4nccs4)nc(-c4nccs4)c3)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4nccn4c4ccc(Cl)cc34)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nccc4c5c(ccc34)CCO5)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(CF)CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)c3ccc4c(c3)OCO4)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(CF)CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)c3cccc(F)c3)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(CF)CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)c3ccccc3C(F)(F)F)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@]2(C(=O)NS(=O)(=O)C2(CF)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4c(c5ccccc35)OCCC4)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@]2(C(=O)NS(=O)(=O)C2(CF)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4c(c5ccccc35)OCCC4)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3ncc(OC4CC4)c4ccccc34)CN2C(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC/C=C\[C@@H]2C[C@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3nccc4c5c(ccc34)N(C)CCO5)CN2C(=O)[C@@H](NC(=O)c2ccc(N(C)C)cc2)[C@H](C)C1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CCCC[C@H]1OCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,1.0,,1.0,,
C[C@@H]1CCC[C@@H]2C[C@@H](NC(=O)c3cc(Cl)c(N)cc3O)CCN12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CC[C@@H]2[C@@H](C1)OC(C)(C)C[C@@]2(C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
C[C@@H]1CC[C@@H]2[C@H](C=C[C@@H](C)[C@H]2C(=O)c2c(O)c([C@]3(O)CC[C@H](O)[C@@H]4O[C@@H]43)cn(O)c2=O)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
C[C@@H]1CC[C@@H]2[C@H](C=C[C@@H](C)[C@H]2C(=O)c2c(O)c([C@]3(O)CC[C@H](O)[C@H](O)[C@@H]3O)cn(O)c2=O)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(=O)OC[C@H]3C[C@H]4[C@@H]5CCc6cc(OCc7ccccc7)ccc6[C@H]5CC[C@]4(C)[C@H]3O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(CO)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(COC(=O)[C]3[CH][CH][CH][CH]3)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(COP(=O)(Oc3ccc(Cl)cc3)Oc3ccc(Cl)cc3)C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(COP(=O)(Oc3ccccc3)Oc3ccccc3)C[C@H]3O[C@@H]4O[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCC(=O)Nc3ccc(F)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCCOC(=O)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCCOC(=O)[C]3[CH][CH][CH][CH]3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)[C]3[CH][CH][CH][CH]3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](N3CCS(=O)(=O)CC3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,0.0,,1.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)OCC(C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)OCC(O)(C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)C[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)OCCCNc3ncnc4c(C#N)c(-c5ccc(C(F)(F)F)cc5)cc(-c5ccc(C(F)(F)F)cc5)c34)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)OCCCNc3ncnc4c(C#N)c(-c5ccc(F)cc5)cc(-c5ccc(F)cc5)c34)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)[C]3[CH][CH][CH][CH]3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OCc3ccc(CO[C@@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@]75OO6)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CN(C(=O)Nc2ccc(F)c(C#N)c2)Cc2c(C(=O)N[C@H](C)C(F)(F)F)ncn21,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CN([C@H]2CC[C@H](O)CC2)C(=O)CN1C(=O)c1nc2c(C(C)(C)C)cc(C3CC3)cc2n1C,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CO[C@@]2(C[C@@H]1OC(=O)c1ccc(O)cc1)O[C@@H]1C[C@@H](C(=O)O[C@@H]3C[C@H](O)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H](O)[C@@H]1[C@H]2O,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CO[C@@]2(C[C@@H]1OC(=O)c1ccccc1)O[C@@H]1C[C@@H](C(=O)NCCc3ccccc3)C[C@H](O)[C@]1(O)[C@H]2O,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CO[C@@]2(C[C@@H]1OC(=O)c1ccccc1)O[C@@H]1C[C@@H](C(=O)O[C@@H]3C[C@H](O)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H](O)[C@]1(O)[C@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1Cc2nn3c(c2CN1C(=O)Nc1ccc(F)c(Br)c1)C(=O)N(CC(F)F)CCC3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1Cc2nn3c(c2CN1C(=O)Nc1ccc(F)c(C#N)c1)C(=O)N(C)CC(C)(C)C3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1Cc2nn3c(c2CN1C(=O)Nc1ccc(F)c(Cl)c1)C(=O)N(CC(F)F)CC(CO)C3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1N(c2cnn3c2CN(C(=O)Nc2cc(F)c(F)c(F)c2)[C@H]2CCC[C@H]23)C(=O)OC1(C)C,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1N(c2cnn3c2CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@H]2CCC[C@H]23)C(=O)OC1(C)C,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NC(=O)O[C@]12CCC[C@H](Nc1nc(-c3c[nH]c4ncc(F)cc34)ncc1F)C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1NC(=O)[C@H](C2CCC2)OC(=O)C2(/C=C/c3ccc4ccc(nc4c3)[C@@H](C)NC(=O)[C@@H]3CCCN(N3)C1=O)COCOC2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCc2ccccc2)NC1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
C[C@@H]1NP(=O)(Oc2cccc3ccccc23)OC[C@H]2O[C@@H](n3cnc4c(nc(N)nc43)OCCCCC(F)(F)COC1=O)[C@](C)(O)[C@@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NP(=O)(Oc2cccc3ccccc23)OC[C@H]2O[C@@H](n3cnc4c(nc(N)nc43)OCCCCCCCCOC1=O)[C@](C)(O)[C@@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NP(=O)(Oc2cccc3ccccc23)OC[C@H]2O[C@@H](n3cnc4c(nc(N)nc43)OCCCCCCCOC1=O)[C@](C)(O)[C@@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NP(=O)(Oc2cccc3ccccc23)OC[C@H]2O[C@@H](n3cnc4c(nc(N)nc43)OCCCCCCOC1=O)[C@](C)(O)[C@@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NP(=O)(Oc2ccccc2)OC[C@H]2O[C@@H](n3cnc4c(nc(N)nc43)OCCCCCCCCOC1=O)[C@](C)(O)[C@@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1NP(=O)(Oc2ccccc2)OC[C@H]2O[C@@H](n3cnc4c(nc(N)nc43)OCCCCCCCOC1=O)[C@](C)(O)[C@@H]2O,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1O[C@@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)[C@H](OC(=O)/C=C/c7ccccc7)C[C@]6(C(=O)O)CC[C@]45C)C3(C)C)[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)CC[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4C(=O)C=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)OCc6ccccc6)CC[C@]45C)C3(C)C)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)N(C)C)CC[C@]45C)C3(C)C)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)[C@H](C3)[C@@H](O)C[C@H]3[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]34)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](C(=O)O)O[C@H]3O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4[C@@H]6CC(C)(C)C[C@@H](O)[C@]6(C)CC[C@]45C)[C@@]3(C)CO)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](C(=O)O)O[C@H]3O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)C[C@@H](O)[C@]6(C)CC[C@]45C)C3(C)C)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)[C@@H]4CC=C4C6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)[C@@H]4CC=C4C6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)[C@H](OC(=O)/C=C/c8ccccc8)C[C@]7(C(=O)O)CC[C@]56C)C4(C)C)OC[C@@H](O)[C@@H]3O)OC[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1O[C@@H](n2c(Br)nc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1O[C@@H](n2c(Cl)nc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
C[C@@H]1O[C@@H]2[C@@]34C(=O)OCC=C3[C@@H]1[C@H](O)[C@@]21COC(=O)C=C1C[C@@H]4C,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1[C@@H](N)C[C@H]2C[C@@H]1C2(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)NCCNC(=O)c2ccccc2O)CC[C@H]1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)N(C)C)CC[C@H]1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)NCCN2CCOCC2)CC[C@H]1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
